code,name,close,open,high,low,volume,amount,marcap,shares
333050,이노테나,5130,5200,5200,4890,7649,38094827,25262274600,4924420
121890,에스디시스템,1900,2025,2025,1880,1933,3716506,25253747400,13291446
450520,인스웨이브,1715,1700,1850,1676,13675,23374158,25218351270,14704578
373170,엠아이큐브솔루션,1668,1890,2040,1615,132509,240946913,25209801720,15113790
093380,풍강,2545,2525,2550,2500,28073,70653370,25142851585,9879313
232830,아이티센피엔에스,1510,1569,1588,1452,35698,53767569,24965926260,16533726
138070,신진에스엠,1426,1416,1431,1383,29862,42093504,24959568904,17503204
053290,NE능률,1510,1510,1570,1496,51220,78932900,24954723570,16526307
033200,모아텍,2705,2710,2730,2605,5114,13708920,24898250945,9204529
085810,알티캐스트,1750,1691,1790,1691,12192,21331338,24739667750,14136953
464500,아이언디바이스,1761,1868,1957,1761,59791,110738899,24642136143,13993263
131100,티엔엔터테인먼트,763,811,811,732,21405,16164404,24604250412,32246724
083660,CSA 코스믹,230,0,0,0,0,0,24526966090,106638983
037370,EG,2840,3170,3350,2840,23895,72253930,24494920480,8624972
387570,파인메딕스,4345,4300,4500,4195,9737,41923195,24444535500,5625900
208350,지란지교시큐리티,3015,3145,3145,2980,18384,55522860,24426233550,8101570
039740,한국정보공학,3045,3000,3180,3000,31653,97419895,24416018865,8018397
367000,플래티어,2910,2995,2995,2820,4392,12724255,24409682370,8388207
208710,포톤,1849,1970,2030,1790,89431,167958584,24370064068,13180132
045300,성우테크론,2310,2500,2535,2310,48982,116833939,24363597720,10547012
363260,모비데이즈,757,768,839,721,87711,67281621,24347973133,32163769
045510,정원엔시스,754,804,837,750,56543,44185870,24285806168,32209292
032860,더라미,601,680,680,598,30384,18904347,24277913663,40395863
290520,신도기연,1542,1548,1590,1486,14104,21863979,24265164888,15736164
033050,제이엠아이,760,800,800,750,5720,4370657,24197889280,31839328
378800,샤페론,523,550,583,515,825717,446132678,24185105213,46243031
079170,한창산업,4650,4690,4690,4535,6512,30022519,24180000000,5200000
070590,인티큐브,1741,1730,1760,1660,11339,19589683,24164246061,13879521
464580,닷밀,1310,1354,1534,1274,20022,26957881,24111976590,18406089
052300,오션인더블유,1482,1515,1616,1463,162264,249882364,24073797696,16244128
462510,라메디텍,2730,2835,2970,2730,15559,44178760,24032094450,8802965
091340,S&K폴리텍,2050,2170,2170,2040,41534,86300312,23992628050,11703721
048470,대동스틸,2485,2565,2720,2485,31209,80516095,23980250000,9650000
063760,이엘피,2570,2645,2650,2520,8077,20800795,23965584100,9325130
058450,한주에이알티,4765,4770,4870,4400,47627,222095625,23888717580,5013372
298060,풍전약품,2700,2680,2775,2605,11017,29084835,23869714500,8840635
300120,라온피플,480,466,517,460,417907,205154540,23761927680,49504016
241840,에이스토리,2490,2515,2545,2330,19231,46051275,23754585060,9539994
053950,경남제약,1518,1582,1635,1515,74765,115898474,23725536978,15629471
0010F0,보원케미칼,2120,2300,2395,2080,90092,198140367,23624434120,11143601
376980,원티드랩,2415,2365,2515,2350,28469,68745165,23585841510,9766394
318020,포인트모바일,1914,2045,2045,1911,14196,27763493,23544634608,12301272
432980,엠에프씨,2740,2810,2820,2690,21338,58324445,23541373080,8591742
067010,이씨에스,2155,2175,2245,2135,22423,49150105,23464717500,10888500
060380,동양에스텍,1191,1227,1235,1178,6344,7637599,23462700000,19700000
036480,대성미생물,6170,6350,6350,6000,16685,103257450,23446000000,3800000
146060,율촌,973,1002,1021,964,164099,162265064,23367173935,24015595
430690,한싹,2140,2390,2490,2130,40081,91371805,23315950560,10895304
066910,손오공,1740,1827,1888,1700,55400,97880074,23292739680,13386632
227610,아우딘퓨쳐스,1202,1190,1258,1109,150838,180244904,23288234342,19374571
222980,한국맥널티,2110,2135,2175,2095,15336,32619108,23276429130,11031483
347770,핌스,1017,1022,1098,990,118018,122549204,23245611714,22857042
032790,엠젠솔루션,905,1019,1019,885,138961,132196085,23240495930,25680106
277410,인산가,6040,7430,7440,5660,75282,476987525,23200546000,3841150
044780,에이치케이,1253,1265,1278,1204,83982,104372012,23187751111,18505787
007770,한일화학,6600,6620,6840,6600,1947,12943660,23166000000,3510000
403490,우듬지팜,504,529,548,496,110353,56030776,23149961856,45932464
056730,CNT85,1560,1645,1682,1560,7420,12206660,23122689720,14822237
153490,우리이앤엘하루틴,449,450,467,440,22719,10229055,23114520000,51480000
065150,대산F&B,1450,0,0,0,0,0,23110448000,15938240
043200,파루,551,588,610,551,199980,116910530,23034177565,41804315
019570,플루토스,481,0,0,0,0,0,22955735101,47725021
342870,오아,4180,4145,4450,3990,33148,141143485,22781823460,5450197
398120,에스지헬스케어,1922,2065,2065,1880,65826,128677666,22715178142,11818511
073540,에프알텍,1992,2165,2205,1992,98899,206471386,22708800000,11400000
134060,이퓨쳐,4750,4970,4970,4640,2377,11308495,22653937500,4769250
076080,웰크론한텍,1001,1001,1004,960,33771,33336669,22616750156,22594156
210120,캔버스엔,930,0,0,0,0,0,22540854540,24237478
429270,시지트로닉스,3495,3745,3950,3475,51484,188441465,22540062345,6449231
405920,나라셀라,1747,1826,1826,1736,4692,8469589,22497998772,12878076
054090,삼진엘앤디,898,939,974,898,108001,100514174,22413390336,24959232
023770,플레이위드,2500,2435,2670,2355,18694,46902345,22366237500,8946495
131180,딜리,3810,3880,3880,3750,3543,13545878,22364700000,5870000
065650,하이퍼코퍼레이션,2040,1970,2080,1970,12938,26177640,22329813480,10945987
188040,바이오포트,4695,5070,5220,4660,18960,93389435,21969351060,4679308
359090,씨엔알리서치,1911,1912,1969,1868,10834,20616892,21965307273,11494143
352940,인바이오,2010,2015,2015,1987,2886,5767870,21844137300,10867730
054940,엑사이엔씨,658,659,688,652,424938,283449935,21828194584,33173548
065370,위세아이텍,2950,3085,3150,2880,21008,61974868,21782664300,7383954
353190,휴럼,2765,2770,2800,2730,2163,5971960,21776266260,7875684
098660,에스티오,1739,1736,1770,1700,11945,20788133,21739197264,12500976
109670,씨싸이트,3700,4135,4160,3700,10770,41538795,21595427400,5836602
080720,한국유니온제약,2725,0,0,0,0,0,21562456300,7912828
469750,아이비젼웍스,625,644,682,610,123733,79245688,21535300625,34456481
080470,성창오토텍,2945,3080,3140,2930,24536,73919955,21498500000,7300000
238200,비피도,2625,2630,2695,2495,5525,14422255,21472500000,8180000
115480,씨유메디칼,1767,1901,1903,1767,9257,16866567,21424717737,12124911
291230,엔피,485,426,553,420,1938685,972029910,21386450875,44095775
317240,TS트릴리온,730,752,757,686,175337,125110658,21298999030,29176711
130740,티피씨글로벌,1887,1960,2015,1882,43773,85281440,21279093273,11276679
415380,스튜디오삼익,1843,1935,1935,1812,15629,28955952,21089402925,11442975
372800,아이티아이즈,2995,3042,3042,2765,20069,58546622,21076381055,7037189
096690,에이루트,5200,5220,5520,5200,4970,26110350,20918778400,4022842
078590,휴림에이텍,2090,2205,2235,2015,64209,135369857,20882901710,9991819
016100,리더스코스메틱,1092,1157,1157,1070,20316,22520571,20858176248,19100894
083470,이엠앤아이,977,947,990,885,138596,127740117,20849501433,21340329
050760,에스폴리텍,1275,1266,1339,1222,322767,409025787,20826714450,16334678
362990,드림인사이트,1233,1235,1239,1215,30717,37622337,20715107742,16800574
275630,에스에스알,3940,4025,4040,3880,20483,81140967,20700003520,5253808
115570,스타플렉스,2590,2570,2620,2535,2616,6756295,20679875720,7984508
017250,인터엠,982,987,1012,976,11094,11026360,20666648594,21045467
067730,로지시스,2130,2125,2150,2035,15626,32569396,20605453860,9673922
014100,메디앙스,1744,1755,1758,1724,9560,16664947,20579200000,11800000
195990,루트K,630,0,0,0,0,0,20522721240,32575748
018620,우진비앤지,2950,3065,3065,2795,58087,169323755,20452296900,6932982
440320,오픈놀,2045,2115,2245,2040,28300,59847720,20409100000,9980000
252500,세화피앤씨,490,518,518,477,21458,10560141,20328331100,41486390
139670,키네마스터,1436,1461,1498,1436,18561,27084709,20274611160,14118810
223310,사토시홀딩스,3895,4435,4435,3895,25859,107883207,20272080590,5204642
049120,파인디앤씨,1908,1943,1957,1900,12433,23763576,20227973004,10601663
090150,아이윈,482,518,533,458,232458,110806420,20183891226,41875293
001000,신라섬유,831,896,932,785,315639,266908467,20174635740,24277540
331520,밸로프,1981,1982,2055,1900,34128,66014454,20152471318,10172878
353590,오토앤,1564,1598,1644,1560,10615,16812204,20137391480,12875570
303530,이노뎁,2740,3110,3285,2695,235762,700600615,20109679260,7339299
024940,PN풍년,2010,2140,2150,2005,45845,94635187,20100000000,10000000
351870,차이커뮤니케이션,1796,1826,1851,1795,4601,8389395,20044513032,11160642
373110,엑셀세라퓨틱스,1157,1221,1279,1154,111537,133691404,20009613858,17294394
317120,라닉스,1310,1382,1424,1304,45663,61679450,19990600000,15260000
032080,아즈텍WB,930,941,971,916,43661,40779946,19986656970,21491029
383930,디티앤씨알오,1558,1694,1752,1545,41879,67751245,19917671424,12784128
192390,윈하이텍,1800,1979,1979,1800,37829,69893629,19858012200,11032229
438700,버넥트,1779,1820,1897,1762,26664,48479480,19826759310,11144890
054410,케이피티유,3455,3265,3480,3095,19508,61456750,19784864020,5726444
088290,이원컴포텍,2460,2485,2500,2330,12577,30655305,19621137120,7976072
154030,아시아종묘,1620,1545,1620,1485,65462,99775051,19540224540,12061867
021040,대호특수강,900,980,980,900,33799,30781959,19534296600,21704774
137940,넥스트아이,2285,2285,2355,2065,41455,91812660,19506814215,8536899
322780,코퍼스코리아,2170,1840,2170,1736,605279,1274415940,19475381100,8974830
032280,삼일,1200,1230,1237,1186,10711,13074459,19456308000,16213590
361670,삼영에스앤씨,3430,3440,3440,3305,16696,56785330,19440066940,5667658
419540,비스토스,3260,3145,3270,3045,47162,150488513,19423904780,5958253
043360,디지아이,2150,2400,2400,2140,3658,8063660,19350000000,9000000
424760,벨로크,1922,1967,2015,1906,23763,46251741,19324495296,10054368
258790,소프트캠프,3860,4200,4290,3815,36164,141887655,19293268160,4998256
073570,리튬포어스,1600,1720,1999,1600,110305,198054056,19259724800,12037328
038530,케이바이오랩스,831,849,864,810,104530,86503746,19231724139,23142869
214610,롤링스톤,2290,0,0,0,0,0,19197807380,8383322
455180,케이지에이,1369,1399,1454,1321,39954,54853695,19108934604,13958316
060260,뉴보텍,1422,1514,1549,1422,155438,230684304,18972830232,13342356
377330,이지트로닉스,2330,2485,2635,2260,12223,29030090,18966092820,8139954
200350,아티스트스튜디오,1893,1997,2020,1845,28981,55512232,18922475325,9996025
101400,엔시트론,1609,1750,1750,1468,134279,213287822,18892536892,11741788
032800,판타지오,1513,1632,1632,1501,79508,124019824,18854282786,12461522
193250,링크드,1408,1305,1409,1272,67829,92530062,18823457664,13368933
020400,대동금속,2940,3125,3370,2940,58568,181931764,18752296080,6378332
045520,크린앤사이언스,2880,3070,3300,2870,36128,109091615,18720000000,6500000
031860,디에이치엑스컴퍼니,693,0,0,0,0,0,18714758139,27005423
032680,소프트센,896,896,896,834,88024,75443430,18686869376,20855881
103230,에스앤더블류,2585,2605,2635,2475,13100,33379205,18612000000,7200000
096870,엘디티,2215,2275,2395,2200,79426,181950200,18490817785,8347999
039310,세중,1015,1059,1081,1015,23683,24482843,18393492005,18121667
054220,비츠로시스,1446,1427,1490,1392,200525,285462862,18206030736,12590616
215480,토박스코리아,2025,2010,2095,1968,47737,97680918,18123750000,8950000
069330,유아이디,1069,1080,1120,1040,167097,183038364,18122301606,16952574
048830,엔피케이,966,966,994,952,29823,28949886,18087309618,18723923
067770,세진티에스,2140,2015,2220,2000,49365,104414570,17968709020,8396593
043590,웰킵스하이텍,1320,1415,1449,1251,341894,452431598,17910262920,13568381
274400,이노시뮬레이션,1968,2090,2150,1968,15020,31060175,17882218224,9086493
191410,육일씨엔에쓰,1588,1397,1669,1397,1082015,1685234080,17792356940,11204255
101680,한국정밀기계,2115,2120,2170,2055,30139,63339005,17774460000,8404000
142760,모아라이프플러스,421,400,503,389,2964381,1386773054,17752298580,42166980
051780,큐로홀딩스,2800,3095,3095,2800,26104,75413922,17739722000,6335615
140430,카티스,1658,1800,1900,1636,17114,29596240,17723202606,10689507
060900,에이전트AI,4440,4550,4885,4400,32971,151861530,17720364120,3991073
431190,케이쓰리아이,2360,2390,2425,2250,13979,32653945,17668003120,7486442
083640,인콘,1122,1230,1243,1122,115395,135905288,17440446540,15544070
037400,우리엔터프라이즈,665,670,698,660,56290,38056218,17438525090,26223346
236810,엔비티,1027,1038,1047,990,44259,44836487,17433762502,16975426
365900,브이씨,2375,2510,2510,2345,4082,9826885,17361962500,7310300
225590,패션플랫폼,3365,3350,3380,3280,9800,32867680,17233430240,5121376
154040,다산솔루에타,797,797,825,762,60231,47018968,17227644358,21615614
084440,유비온,889,875,889,847,182606,160453753,17008722269,19132421
482680,미래에셋비전스팩7호,2055,0,0,0,0,0,16881825000,8215000
241820,피씨엘,6040,0,0,0,0,0,16803871920,2782098
304840,피플바이오,690,769,777,690,140821,101411231,16781255400,24320660
477380,미래에셋비전스팩4호,2065,2065,2065,2055,4199,8663150,16726500000,8100000
328380,솔트웨어,2440,2625,2625,2395,60096,147646320,16720234200,6852555
306040,에스제이그룹,1694,1777,1803,1676,35507,61807348,16712712632,9865828
377220,프롬바이오,588,590,604,550,323299,187706972,16646280000,28310000
368970,오에스피,2265,2335,2335,2050,48517,103188655,16497233955,7283547
301300,바이브컴퍼니,1244,1335,1337,1242,37720,48225726,16364461728,13154712
078860,아이오케이이엔엠,2640,2670,2785,2590,4763,12632915,16307776320,6177188
309930,조이웍스앤코,845,925,925,840,128346,111327522,16271226205,19255889
240600,유진테크놀로지,2345,2055,2600,2055,382438,884340275,16246514095,6928151
027580,상보,1372,1440,1476,1345,40276,56876822,16239341860,11836255
065060,지엔코,2700,2835,2935,2660,10423,28759525,16174042200,5990386
335870,윙스풋,958,1062,1062,956,23076,22676309,16046953134,16750473
006050,국영지앤엠,459,462,474,441,393349,178921316,16016916537,34895243
110020,전진바이오팜,1766,1769,1769,1685,10531,18203505,15997773692,9058762
900340,윙입푸드,1264,1329,1329,1257,6048,7697449,15904573248,12582732
034940,조아제약,508,556,564,505,642669,338841843,15737752116,30979827
065690,파커스,1119,1119,1135,1060,34708,38764022,15721201389,14049331
0072Z0,KB제33호스팩,1988,1985,1994,1985,7044,14015663,15675380000,7885000
389680,유디엠텍,1883,1734,2090,1734,105114,199947349,15667864919,8320693
900300,오가닉티코스메틱,2010,2030,2225,1971,132937,277978826,15637994970,7780097
065770,CS,1611,1815,1893,1611,278812,481904677,15635665215,9705565
279600,미디어젠,3330,3555,3590,3215,5167,17659518,15600320730,4684781
0101C0,하나36호스팩,1998,1999,1999,1996,2363,4719799,15464520000,7740000
115610,이미지스,1305,1322,1438,1190,65304,84441028,15423493545,11818769
469880,하나30호스팩,2110,2110,2115,2105,127927,269481214,15413550000,7305000
0130H0,엔에이치스팩33호,2000,1996,2005,1996,9234,18444563,15400000000,7700000
377030,비트맥스,1440,1351,1449,1332,49493,69028849,15399878400,10694360
060480,국일신동,1386,1383,1408,1335,49399,67390047,15370740000,11090000
344860,이노진,1272,1270,1337,1259,29097,36903755,15302160000,12030000
477340,에이치엠씨제7호스팩,2035,2035,2040,2035,65204,132704640,15282850000,7510000
239340,이스트에이드,565,605,609,558,27824,16343005,15243493210,26979634
101000,KS인더스트리,384,376,420,376,357058,144021619,15222508032,39641948
113810,디젠스,465,0,0,0,0,0,15172043715,32628051
030350,드래곤플라이,973,0,0,0,0,0,15171092867,15592079
285800,진영,863,872,936,836,420489,372093222,15082884010,17477270
0044K0,삼성스팩10호,1993,1999,1999,1989,11286,22514818,14987360000,7520000
368600,아이씨에이치,580,592,628,542,302527,177603954,14961340700,25795415
023790,동일스틸럭스,1138,1086,1250,1086,367199,425740651,14873441504,13069808
018700,졸스,1270,1270,1270,1102,44802,52425742,14867364220,11706586
200230,텔콘RF제약,2055,2165,2240,2030,66969,142423605,14698085415,7152353
0115H0,삼성스팩13호,1994,1996,2000,1994,13698,27336433,14655900000,7350000
473050,유안타제15호스팩,2085,2080,2085,2075,18562,38594855,14615850000,7010000
226340,본느,1720,1733,1835,1640,18263,31527447,14431632480,8390484
148780,비큐AI,457,0,0,0,0,0,14370696325,31445725
028080,휴맥스홀딩스,5670,5780,6160,5510,9042,52802025,14359416750,2532525
900110,딥커머스,1164,1228,1228,1161,12189,14507831,14307400284,12291581
478440,미래에셋비전스팩6호,2050,2045,2050,2035,3082,6293915,14206500000,6930000
196700,웹스,986,1025,1047,985,72881,74057079,14163045984,14364144
0165X0,메리츠제2호스팩,1951,1952,1953,1947,141783,276533009,14125240000,7240000
479880,한국제15호스팩,2055,2055,2055,2040,11227,23063895,14117850000,6870000
115530,씨엔플러스,1780,1896,1999,1735,23440,41729126,14034198180,7884381
0099W0,미래에셋비전스팩11호,1998,2000,2000,1995,22949,45815646,13986000000,7000000
177350,베셀,701,700,730,653,417792,290459126,13902023102,19831702
900270,헝셩그룹,543,571,579,542,130613,71985818,13879862463,25561441
354200,엔젠바이오,1525,2150,2215,1525,166481,297511341,13628289075,8936583
352770,셀레스트라,5250,0,0,0,0,0,13610136750,2592407
131760,파인텍,1565,1701,1780,1551,134550,221554788,13594084540,8686316
418620,E8,680,717,759,670,80185,57124167,13498324360,19850477
244460,올리패스,1651,0,0,0,0,0,13415218661,8125511
303030,지니틱스,1460,1429,1546,1429,25093,37561353,13369914960,9157476
489480,키움제11호스팩,2025,2030,2040,2025,10431,21172780,13365000000,6600000
0134X0,대신밸런스제20호스팩,1976,1980,1981,1973,16903,33413612,13318240000,6740000
247660,나노씨엠에스,3045,2920,3195,2920,22847,68333261,13227236400,4343920
481890,엔에이치스팩31호,2080,2080,2080,2070,3550,7358270,13197600000,6345000
0164H0,한국제16호스팩,1954,1956,1957,1948,162637,317838703,13189500000,6750000
417180,핑거스토리,3755,4120,4120,3730,8876,34349085,13179013620,3509724
405000,플라즈맵,3415,3560,3635,3160,18215,61107960,13108286260,3838444
0096B0,삼성스팩12호,1986,1991,1993,1986,9600,19104044,13067880000,6580000
0099X0,IBKS제25호스팩,2180,0,0,0,0,0,13036400000,5980000
0097F0,미래에셋비전스팩10호,2000,2000,2005,1996,14358,28679261,13000000000,6500000
009730,이렘,181,0,0,0,0,0,12992094206,71779526
012340,뉴인텍,692,683,751,683,524096,375821816,12940615904,18700312
489730,디비금융제13호스팩,2020,2015,2020,2015,4551,9176275,12790640000,6332000
0093G0,미래에셋비전스팩8호,1993,1992,1996,1992,4742,9459560,12755200000,6400000
065420,에스아이리소스,178,0,0,0,0,0,12740759222,71577299
471050,대신밸런스제17호스팩,2100,2090,2100,2090,12463,26098855,12726000000,6060000
478390,KB제29호스팩,2040,2050,2050,2040,1700,3471160,12688800000,6220000
054180,메디콕스,2295,0,0,0,0,0,12686716395,5527981
123840,뉴온,1989,2150,2195,1982,47609,97721309,12660840270,6365430
289010,아이스크림에듀,905,953,953,879,49692,44989382,12620456680,13945256
0037T0,KB제32호스팩,1991,1995,1996,1987,10835,21607184,12603030000,6330000
0054V0,엔에이치스팩32호,2020,2015,2030,2015,2539,5139390,12557330000,6216500
492220,KB제31호스팩,2020,2015,2020,2010,6149,12395830,12544200000,6210000
0131D0,키움히어로제2호스팩,1973,1982,1982,1970,27697,54715910,12449630000,6310000
482520,교보16호스팩,2025,2030,2030,2020,3410,6910735,12352500000,6100000
0088D0,메리츠제1호스팩,2125,2120,2130,2105,48817,103217380,12314375000,5795000
065570,삼영이엔씨,764,0,0,0,0,0,12295692232,16093838
0091W0,신영스팩11호,2020,2025,2025,2010,3994,8049330,12257360000,6068000
250930,예선테크,370,0,0,0,0,0,12210162800,33000440
0041L0,하나35호스팩,2015,2015,2015,2010,1374,2762910,12150450000,6030000
035620,바른손이앤에이,650,707,708,650,91716,61162521,12096446700,18609918
477760,DB금융스팩12호,2045,2055,2065,2045,14779,30342145,11942800000,5840000
0132G0,교보20호스팩,1997,1990,1998,1990,5273,10519345,11922090000,5970000
009620,삼보산업,680,661,689,610,158434,103585863,11881672640,17473048
079950,인베니아,860,840,894,824,55757,46840922,11867226000,13799100
308100,형지글로벌,490,497,530,490,230468,116750488,11771273920,24023008
469900,하나31호스팩,2075,2075,2080,2070,13752,28530691,11630375000,5605000
482690,대신밸런스제19호스팩,2065,2080,2080,2055,2486,5126765,11594975000,5615000
0071M0,삼성스팩11호,2010,2005,2015,2000,7051,14179055,11577600000,5760000
060230,제이케이시냅스,1027,1078,1102,1018,192074,203931282,11564120646,11260098
060240,스타코링크,1976,0,0,0,0,0,11502414560,5821060
092600,앤씨앤,2290,2450,2585,2250,30003,71495345,11488249870,5016703
477470,미래에셋비전스팩5호,2090,2090,2090,2070,1282,2665230,11453200000,5480000
291810,핀텔,1001,1068,1068,952,58286,58403333,11380080712,11368712
487360,신한제14호스팩,2015,2015,2020,2015,4458,8986825,11364600000,5640000
0105P0,유진스팩12호,2005,2000,2005,2000,4846,9709840,11348300000,5660000
474660,신한제12호스팩,2055,2055,2060,2055,6235,12828560,11343600000,5520000
474490,유안타제16호스팩,2052,2050,2055,2050,6305,12940953,11306520000,5510000
496070,신한제16호스팩,1999,2000,2010,1997,8768,17541818,11234380000,5620000
0129K0,신한제18호스팩,1986,1990,1991,1985,21255,42231839,11161320000,5620000
0096D0,미래에셋비전스팩9호,1995,1995,1998,1990,5900,11759563,10972500000,5500000
079190,케스피온,571,0,0,0,0,0,10950499247,19177757
486630,KB제30호스팩,2035,2035,2035,2025,1202,2443410,10805850000,5310000
0098T0,교보19호스팩,1999,1998,2010,1997,1414,2826702,10794600000,5400000
0004Y0,디비금융제14호스팩,2010,2000,2015,2000,3319,6666425,10683150000,5315000
493790,유안타제17호스팩,2010,2020,2020,2010,3428,6892880,10673100000,5310000
042040,케이피엠테크,4305,5680,5680,4305,223818,1069852867,10637379480,2470936
0130D0,신한제17호스팩,1984,1990,1994,1984,44463,88564636,10594560000,5340000
900100,파이온엑스,2005,2170,2170,1975,26555,55290640,10578480250,5276050
489210,교보17호스팩,2025,2025,2025,2015,2109,4263700,10489500000,5180000
043100,알파AI,520,0,0,0,0,0,10457241600,20110080
466690,키움히어로제1호스팩,2010,2005,2010,2000,3577,7173840,10240950000,5095000
0041B0,교보18호스팩,2030,2030,2045,2025,6302,12825030,10231200000,5040000
478110,이베스트스팩6호,2035,2037,2040,2035,4250,8658893,10215700000,5020000
498390,한화플러스제5호스팩,2030,2030,2040,2030,24393,49651920,10068800000,4960000
472220,신영스팩10호,2090,2090,2095,2090,13107,27419140,9802100000,4690000
002680,한탑,1511,1605,1605,1501,82481,127734717,9766135449,6463359
488060,유진스팩11호,2035,2030,2040,2020,2070,4204385,9605200000,4720000
312610,에이에프더블류,470,430,542,428,824661,400957846,9520737360,20256888
106080,케이이엠텍,1650,0,0,0,0,0,9506998050,5761817
050090,비케이홀딩스,403,425,425,384,44304,17792306,9484498205,23534735
208640,썸에이지,680,708,740,680,65847,46621012,9468337000,13924025
484130,하나34호스팩,2040,2050,2050,2040,1317,2695255,9220800000,4520000
469480,IBKS제24호스팩,2130,0,0,0,0,0,9009900000,4230000
473950,에스케이증권제13호스팩,2030,2040,2040,2030,4771,9713275,8972600000,4420000
467930,IBKS제23호스팩,2105,2105,2110,2105,13123,27680965,8904150000,4230000
465320,교보15호스팩,2335,0,0,0,0,0,8896350000,3810000
487830,신한제15호스팩,2035,2040,2040,2030,1259,2561960,8852250000,4350000
468760,유진스팩10호,2080,0,0,0,0,0,8819200000,4240000
199730,바이오인프라,1805,1985,1985,1804,33721,63209206,8780182435,4864367
472230,에스케이증권제11호스팩,2075,2075,2080,2075,10384,21586695,8621625000,4155000
487720,키움제10호스팩,2035,2020,2035,2015,8224,16619380,8608050000,4230000
0068Y0,비엔케이제3호스팩,1995,1990,1995,1980,6373,12687343,8598450000,4310000
087260,모바일어플라이언스,263,290,316,244,2827252,799740812,8561402443,32552861
011080,형지I&C,1989,2070,2115,1900,102115,203504045,8545265118,4296262
0041J0,엘에스스팩1호,1993,1993,1999,1993,2676,5339011,8191230000,4110000
03481K,해성산업1우,5930,5920,5970,5750,4025,23546490,8168296290,1377453
073190,듀오백,656,662,663,612,51831,33879191,7851034240,11968040
900120,씨엑스아이,1042,1082,1130,1042,27581,29733862,7783385720,7469660
475250,하나33호스팩,2070,2060,2070,2055,1217,2514025,7659000000,3700000
079970,투비소프트,596,0,0,0,0,0,7646223464,12829234
474930,신한제13호스팩,2095,2100,2100,2080,1991,4148610,7583900000,3620000
084180,수성웹툰,393,330,398,330,138362,51095421,7103193219,18074283
276040,스코넥,327,0,0,0,0,0,7073119545,21630335
035290,골드앤에스,1447,1475,1500,1350,192662,273517787,6898786656,4767648
121850,코이즈,1363,1390,1446,1303,17592,24243238,6892689637,5056999
025870,신라에스지,1722,1692,1725,1523,118311,195378993,6888000000,4000000
225430,케이엠제약,1221,1165,1258,1165,103172,126187730,6810017610,5577410
473000,에스케이증권제12호스팩,2050,2060,2060,2050,987,2027720,6785500000,3310000
475240,하나32호스팩,2090,2065,2090,2065,610,1268875,6688000000,3200000
044180,KD,205,0,0,0,0,0,5477148795,26717799
313760,캐리,468,0,0,0,0,0,5244963048,11207186
069920,엑시온그룹,519,575,598,500,95019,52240244,4824894399,9296521
008290,원풍물산,235,262,262,234,253968,63309875,4781507165,20346839
043090,더테크놀로지,1140,0,0,0,0,0,4718944500,4139425
052770,아이톡시,312,0,0,0,0,0,4545457488,14568774
021045,대호특수강우,2270,2240,2270,2100,1566,3344915,1926076840,848492
032685,소프트센우,10010,10330,10330,10010,57,571430,714333620,71362
